flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
61027531.378804,161.000000,5.000000,624.337288,316.069184,23.673632,23.568301,39.573855,68.317455,122.378976,11.316903,46.877101,18.987275,1842.922725,0.213506,47071.625591,45332.592907,104042.445932,990.936440,48572.442666,23694.266563,23616.164040,78603.235220,571.076306,102835.207226,18771.207961,20108.185688,87766.883312,546.916723,1.000000,1.000000,0.000000,0.000000,197.000000,156.000000,2.695985,1.083893,15.570326,87.583299,71.227359,8.196832,1392.912031,0.000000,2.000000,0.000000,37.000000,9.000000,0.000000,0.000000,0.000000,0.364799,36.305299,47.683814,37.181563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,687.512852,13.000000,332.793824,59288.000000,39450.000000,8.000000,20.000000,28836.442409,17293.530615,120076.480990,9387.310488,100025.046423,37873.220663,162238.428919,15824.048303,DoS slowloris
2882582.658870,10.000000,6.000000,432.745435,309.059636,151.035202,28.333122,32.097206,19.604544,84.129164,25.268478,25.549376,37.416380,1008.558615,2.624000,40394.259064,82065.704420,91307.855252,976.736726,50641.079451,32621.943690,16834.553768,73787.162868,623.938553,71812.880194,13235.133391,16266.724036,60386.918628,551.468826,1.000000,0.000000,0.000000,0.000000,241.000000,131.000000,4.596895,0.573105,48.625353,65.699608,9.029803,20.849105,1439.828679,0.000000,1.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,0.318146,55.939445,62.103407,42.753921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,279.378800,12.000000,146.430990,25777.000000,26848.000000,5.000000,20.000000,53392.321724,45625.084363,64675.038074,9164.939003,115767.579937,115384.292293,209990.029124,16238.107284,BENIGN
45072697.846738,68.000000,4.000000,312.689220,299.033908,139.426263,5.077781,49.678046,46.167272,12.523471,10.195293,28.631575,28.501900,1078.414577,0.145222,14340.808386,18897.413623,80610.144186,748.183608,78049.123445,17863.115507,12103.175554,48382.867631,569.002458,64770.313377,28772.044369,20196.683862,58697.767082,309.757952,1.000000,1.000000,0.000000,0.000000,216.000000,137.000000,2.896957,2.583654,18.085019,83.901201,59.952135,35.443221,725.183902,0.000000,1.000000,0.000000,20.000000,9.000000,0.000000,0.000000,0.000000,1.073303,53.975429,61.926756,42.612991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,689.795495,7.000000,580.833042,26628.000000,40552.000000,10.000000,20.000000,61605.907154,82789.440952,114657.789431,2471.196293,102040.743442,85236.312746,99832.949409,30994.983809,DoS slowloris
6306615.406000,13.000000,5.000000,314.484278,351.765201,218.507190,24.762130,25.177199,44.779540,116.410067,16.651725,33.664233,24.298607,1426.051726,6.711689,56874.936624,37641.018552,183860.955044,743.429511,105518.482131,23049.504813,3618.945403,132103.116555,418.332399,48754.973073,10916.781298,26299.004996,60871.194820,368.514220,0.000000,0.000000,0.000000,0.000000,200.000000,228.000000,1.232564,0.079918,28.121838,72.421224,48.914856,52.449994,329.225701,1.000000,2.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.524457,49.784656,30.575280,33.246225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,395.580452,6.000000,395.810891,61071.000000,56400.000000,9.000000,20.000000,71846.832332,31744.139082,69796.427564,3469.245014,42921.347717,45495.842618,126733.371838,23140.589847,BENIGN
53630719.154605,173.000000,13.000000,142.381974,245.102013,32.480602,11.831994,31.838322,3.328068,130.873344,15.673490,50.079493,42.599289,937.890548,0.605188,75484.637886,24933.921460,103155.077586,1402.189883,127302.833619,22403.982956,17354.822495,105001.997156,421.062009,118020.725218,8783.421440,18420.294454,78059.725805,786.829904,1.000000,0.000000,0.000000,0.000000,204.000000,204.000000,1.483658,2.955297,7.443141,112.845017,54.531546,21.858077,1151.893337,1.000000,2.000000,0.000000,21.000000,5.000000,0.000000,0.000000,0.000000,1.191926,68.284531,73.589188,42.928372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1059.758687,11.000000,849.274950,37839.000000,12126.000000,13.000000,20.000000,40386.068090,31473.504088,182774.035812,17009.474721,68652.756849,101976.644872,309756.332645,31072.938329,DoS GoldenEye
4987269.554593,5.000000,3.000000,562.487352,242.814358,60.437996,17.434833,64.520393,9.333210,77.630837,8.753747,33.946081,32.460544,576.512885,4.874550,52640.576757,52329.923701,74498.521127,1053.970610,11204.018403,25404.866909,4153.353360,54980.661475,757.907136,118809.057568,27664.300943,14552.042457,77941.711938,394.434897,1.000000,0.000000,0.000000,0.000000,61.000000,223.000000,0.132198,0.606193,15.557262,62.772156,66.865856,47.632434,1925.061380,0.000000,1.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.567755,39.432031,46.747069,25.123224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,276.382257,17.000000,501.763754,59731.000000,11331.000000,10.000000,20.000000,5646.675716,60201.978425,107200.812274,19240.743887,51501.565330,47312.774977,144773.029482,20639.869455,BENIGN
51313692.111679,88.000000,6.000000,350.771602,376.411012,45.857297,22.305112,54.485248,23.562853,1.601214,4.627028,14.020127,26.566349,308.639061,0.213863,45325.872529,24520.124807,18972.307676,637.584854,27566.665442,38206.951220,3672.712424,49612.431597,519.219117,100157.495507,11448.470626,19816.893793,131515.819916,697.862971,0.000000,0.000000,0.000000,0.000000,147.000000,161.000000,1.983586,0.827269,9.532016,95.554606,57.535975,49.263591,1771.390393,0.000000,1.000000,0.000000,46.000000,8.000000,0.000000,0.000000,0.000000,1.466776,50.300800,33.352188,50.135127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,961.807665,8.000000,217.369577,18758.000000,9017.000000,5.000000,20.000000,61431.683803,31727.979000,100927.581199,2500.869241,57386.393814,110946.111504,172767.680685,26239.388982,DoS Slowhttptest
3271175.600584,4.000000,9.000000,450.428634,478.559299,128.313533,28.207900,52.615426,20.452004,56.209523,19.668652,28.372754,33.475555,807.124055,5.885440,84631.091166,5358.706670,128514.479584,591.508394,125125.985420,9583.798584,16191.871680,86993.959603,527.600326,142239.091686,952.028270,9241.718010,38569.023574,450.149465,0.000000,0.000000,0.000000,0.000000,192.000000,114.000000,1.583892,3.107210,18.182725,149.341771,71.649505,35.053878,628.277810,1.000000,2.000000,0.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.927196,55.911454,35.008133,50.879456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,605.683997,16.000000,472.963768,42917.000000,44969.000000,17.000000,20.000000,71907.206209,41425.300644,4134.062905,15306.074401,35835.305368,98624.588975,109977.823137,32065.457622,BENIGN
1728186.137891,15.000000,10.000000,450.669542,728.682177,57.921276,10.786876,60.997171,16.914441,46.962169,25.719665,31.990211,41.493405,1021.057314,5.834993,59019.520244,43798.608327,107530.205585,975.771056,123782.954102,34036.989633,28009.082159,94917.082226,607.855697,166249.550579,10746.835594,19933.368356,90572.423774,593.524723,1.000000,1.000000,0.000000,0.000000,191.000000,146.000000,2.124555,1.071572,12.041853,85.106002,37.660021,45.869579,888.466797,0.000000,2.000000,0.000000,1.000000,12.000000,0.000000,0.000000,0.000000,1.307419,50.587279,76.562344,50.265744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,635.822501,6.000000,413.833917,30298.000000,31054.000000,5.000000,20.000000,11354.927105,34653.703768,83415.764804,22257.568736,65801.359027,49811.803498,239535.801588,18862.043895,BENIGN
4104301.778925,8.000000,6.000000,511.662055,368.137378,55.815684,26.214839,76.498039,33.365693,97.391940,12.169469,44.503974,18.243328,166.407730,1.038959,48018.246283,22570.827125,114091.287789,1558.330398,101663.247908,4394.645593,26751.612997,102337.381429,419.909724,88008.756685,5077.016467,22911.609485,53321.858587,341.754513,0.000000,1.000000,0.000000,0.000000,190.000000,235.000000,3.677341,2.029948,18.553454,14.679563,57.845540,64.270552,780.858899,1.000000,1.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000,1.265589,58.823370,66.473903,64.069278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,478.748603,4.000000,492.420207,48687.000000,57766.000000,13.000000,20.000000,40176.234787,9623.935508,114479.928793,9820.735048,8719.945535,7345.938819,135123.727640,30065.275123,BENIGN
3168916.377730,9.000000,8.000000,433.788550,180.400771,10.843483,31.481427,36.167380,16.982099,155.341116,5.306621,38.641396,19.796242,766.993576,4.352717,17426.518572,20504.080820,72446.811576,72.145762,81259.174032,13882.144348,18700.238942,66761.558554,275.064295,113786.535861,26475.852955,21106.350765,96286.148288,820.508114,1.000000,1.000000,0.000000,0.000000,300.000000,185.000000,2.104845,0.968761,21.130275,113.326378,29.704980,27.238525,326.912966,1.000000,2.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,1.223116,47.150055,92.870493,21.969773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,632.247968,0.000000,295.705170,19173.000000,18241.000000,3.000000,20.000000,14218.630079,43731.485850,66945.921679,10156.259545,62737.207333,71311.039575,124900.589138,26688.478497,BENIGN
3513419.717620,8.000000,4.000000,277.834051,293.584536,30.194914,25.607311,21.648004,56.116717,86.382212,9.493410,36.526510,48.231868,722.796505,4.371013,239.446498,51927.837791,101525.838059,874.529740,29379.900660,11967.786502,7825.219792,62387.758752,403.419133,45928.435643,22359.151339,26398.006743,93609.993326,480.182691,0.000000,1.000000,0.000000,0.000000,167.000000,228.000000,0.283212,1.304850,24.070720,30.316279,79.396970,10.922172,1528.543314,1.000000,1.000000,0.000000,2.000000,10.000000,0.000000,0.000000,0.000000,0.858821,82.444383,37.347092,64.626141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,342.970225,4.000000,497.187741,13350.000000,40662.000000,15.000000,20.000000,76145.981469,41774.072586,134742.033516,11706.040772,59516.178733,95249.552021,272353.924179,25621.060281,BENIGN
5540577.941603,1.000000,6.000000,318.883538,261.154580,162.369900,11.091669,66.290685,36.519371,11.739048,13.895998,20.567406,13.668407,455.408866,5.234098,65824.141090,50775.573377,121300.448710,1105.522725,147455.795552,11250.102248,26912.468910,109735.973431,477.602686,134991.296197,25481.963263,15882.788137,83403.398485,354.099960,1.000000,0.000000,0.000000,0.000000,174.000000,239.000000,0.892971,0.231841,24.844445,102.603813,60.315563,45.842826,1078.258339,0.000000,2.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000,1.257471,53.017667,67.700237,53.140918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,81.668531,7.000000,276.504079,37558.000000,48857.000000,5.000000,20.000000,44581.466292,45326.232763,113865.691657,4315.539989,44021.201647,50576.532032,114048.748903,14757.121561,BENIGN
4757568.142800,11.000000,0.000000,528.257876,370.194340,43.286488,14.259702,75.937122,35.199438,20.047178,15.106798,21.159179,25.315793,1306.249115,3.348740,15387.285271,31276.266246,115263.921234,831.443907,171177.641655,13263.928810,15090.588248,101340.109570,677.811822,79058.613976,13240.662945,10962.343001,11249.043256,478.966961,0.000000,1.000000,0.000000,0.000000,174.000000,199.000000,1.927199,2.081338,33.506100,108.406065,9.067305,17.232509,1442.743913,1.000000,2.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000,1.887121,36.145792,32.119597,37.886072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,754.466700,8.000000,536.704257,65125.000000,29090.000000,7.000000,20.000000,43539.459916,53941.031288,154668.285629,9409.108564,92753.809552,48690.975864,136024.553399,17209.478359,BENIGN
8012216.410245,13.000000,4.000000,602.697711,494.726529,176.506501,15.870161,14.613120,33.471235,1.163410,5.212325,59.617449,56.874916,1752.617486,4.986281,10523.935461,30815.540999,92683.668810,1661.049314,579.110399,36541.044459,4513.162416,71159.180986,522.232878,78216.024849,10148.163432,17624.246912,46409.141639,456.398343,0.000000,1.000000,0.000000,0.000000,196.000000,189.000000,0.723678,1.311542,18.287112,120.527481,46.024412,43.215704,967.083284,0.000000,1.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000,0.490409,17.634940,72.813068,1.449350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,411.069055,2.000000,781.835331,9831.000000,40057.000000,11.000000,20.000000,43945.988916,64808.237482,119276.494966,8097.876380,60308.213644,94708.616623,198713.189333,5044.136049,BENIGN
5803496.998933,4.000000,7.000000,720.500797,350.794961,103.708867,4.337571,44.460686,34.768790,74.513547,27.376454,21.196751,20.363194,843.243590,7.611801,21400.131205,31208.645594,109325.559169,1151.775992,208564.883195,16092.210767,6186.850610,74885.406093,472.125733,142450.584484,13716.128414,10290.523955,41473.634845,660.425283,1.000000,1.000000,0.000000,0.000000,180.000000,192.000000,2.640087,1.707620,0.736882,111.220990,68.299682,10.767235,1080.114391,1.000000,2.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000,0.871684,68.082132,59.615698,67.858555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,576.842195,7.000000,519.266733,40481.000000,50066.000000,3.000000,20.000000,70900.886666,38158.016586,119277.014160,6450.071385,88009.620696,111015.780579,191492.213145,19813.556463,BENIGN
6393025.220471,9.000000,17.000000,416.726318,221.378313,101.367504,44.042763,19.996883,1.627828,106.550270,17.404047,27.763832,24.734697,827.009620,2.975869,40216.364581,39991.459228,190080.674119,896.506983,17511.434352,16065.284621,20990.242866,54068.788481,694.175088,115542.968750,31901.332893,22782.791287,110606.737498,862.103807,0.000000,1.000000,0.000000,0.000000,217.000000,165.000000,0.042698,0.669639,17.667599,113.050877,49.993319,39.611915,406.499006,0.000000,1.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000,0.494716,58.226590,34.520754,14.093135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,485.833339,12.000000,283.004575,11173.000000,49547.000000,4.000000,20.000000,57125.739744,64292.977872,39470.726962,21053.094039,71157.187005,86816.026428,183227.811468,37211.748452,BENIGN
23030195.625207,17.000000,11.000000,531.290433,577.246477,189.542813,9.942387,110.866524,25.635220,2.312015,11.931516,47.342977,41.290450,890.167925,6.577779,39347.851095,38416.203462,137361.858988,1077.286193,156254.056141,19110.705889,22603.308653,50484.094733,352.662057,50051.420533,21934.074752,13058.539424,51749.694464,362.978827,1.000000,0.000000,0.000000,0.000000,230.000000,167.000000,3.488533,1.163532,32.050248,160.035613,58.509289,17.976051,1581.946863,1.000000,2.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000,0.149241,26.786643,47.012886,61.108728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,368.706203,4.000000,338.629012,12001.000000,18088.000000,10.000000,20.000000,22115.273876,24459.207156,49827.227667,14264.710776,63768.014635,38599.644279,116925.642997,5298.115194,Infiltration
4328307.430348,9.000000,10.000000,0.444884,336.606536,162.494739,33.191126,69.353117,54.878557,32.166925,27.734375,57.590810,38.275256,2210.456252,6.842537,8902.834856,7205.163022,89128.836909,1136.578118,86251.846619,23726.942304,19391.860236,52678.035945,239.614326,143105.247616,8253.463668,11300.978168,101298.955365,341.137123,0.000000,0.000000,0.000000,0.000000,206.000000,164.000000,2.453690,2.999068,13.348153,67.978471,59.595872,30.879579,1297.161917,1.000000,1.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,1.438302,60.158447,18.261739,68.580598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,610.067715,6.000000,597.278488,11860.000000,43346.000000,2.000000,20.000000,15242.455713,19649.957695,134755.392046,8103.819626,82999.100884,45462.564869,152877.060469,37284.569596,BENIGN
4021180.900478,6.000000,9.000000,120.068524,536.197604,151.525057,23.395198,66.503371,31.166560,40.680274,7.093022,40.754640,24.224421,1865.103040,3.136567,47184.806805,10982.443750,83900.223851,1295.702899,79135.316707,39283.980820,7485.281046,97653.223802,651.585899,186415.641307,13948.315314,8882.605142,62179.918316,195.939651,0.000000,0.000000,0.000000,0.000000,167.000000,186.000000,2.376377,1.487097,23.964853,120.824562,35.224664,52.679615,1352.898115,0.000000,2.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000,0.233346,50.215401,32.541811,54.051428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,443.613744,6.000000,345.486849,40261.000000,59315.000000,6.000000,20.000000,40331.677282,47328.867876,158679.071980,7910.071982,19792.737428,112650.095052,158228.581509,11413.609118,BENIGN
65108956.509388,84.000000,11.000000,319.332169,751.709217,67.530751,18.523335,31.273422,14.424427,74.666039,18.450928,37.846786,19.099845,694.845912,0.967599,56918.705435,49362.838876,115130.042155,901.732141,127619.957902,19484.729188,33089.799717,115360.036513,541.708856,69015.046283,34836.295944,14840.744073,88703.145904,732.364199,0.000000,0.000000,0.000000,0.000000,220.000000,144.000000,3.118601,0.777511,30.755961,118.055764,89.239427,30.468585,723.874322,0.000000,2.000000,0.000000,33.000000,12.000000,0.000000,0.000000,0.000000,0.872404,37.371081,45.978156,52.535016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,753.475060,6.000000,507.798981,30144.000000,15567.000000,1.000000,20.000000,32131.368107,62308.590143,150052.630620,15602.728022,57470.961198,63057.746138,233168.499770,17706.964594,DoS Slowhttptest
5711290.249104,12.000000,11.000000,620.804689,454.783266,176.244140,14.958702,42.147041,41.865849,55.732500,20.039225,45.415589,27.041119,707.030995,2.445086,63423.395871,46368.685336,110890.158968,1289.309603,77851.812728,7957.846995,24816.073164,124855.182704,409.362736,122116.695329,31710.936098,19189.092070,74301.547341,447.947785,1.000000,0.000000,0.000000,0.000000,241.000000,185.000000,1.424180,1.689054,12.217854,112.990388,7.999701,37.341751,1333.179842,1.000000,1.000000,0.000000,1.000000,12.000000,0.000000,0.000000,0.000000,1.643854,63.566615,50.426220,26.931017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,711.811463,10.000000,76.813712,30189.000000,43648.000000,8.000000,20.000000,34802.847231,52550.336311,34016.088904,5471.294530,50513.300614,26945.346538,62688.817060,24647.710532,BENIGN
4395139.709065,3.000000,12.000000,460.595024,193.606029,114.238182,22.120815,77.806473,64.715312,121.151948,11.628126,58.442329,35.017040,902.662529,6.834632,52141.573774,39411.341190,72073.035317,1345.255189,156625.505226,18438.745133,6495.873008,120393.953846,341.601063,38512.384396,18671.093571,14233.994079,71878.008243,427.267953,1.000000,1.000000,0.000000,0.000000,264.000000,150.000000,1.049910,0.742859,18.661089,95.924206,55.828826,5.757767,349.433844,1.000000,2.000000,0.000000,1.000000,7.000000,0.000000,0.000000,0.000000,0.976277,50.400592,51.641615,55.301750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,216.969319,13.000000,318.165732,56640.000000,40331.000000,7.000000,20.000000,63386.157894,41280.236198,188910.422690,10998.545098,48488.233806,48536.297313,104269.703476,21243.264334,BENIGN
6813981.640292,7.000000,5.000000,144.097870,289.103262,79.875461,31.044643,38.422464,29.604592,87.245366,19.758600,42.286157,42.626108,1245.648736,6.693773,72943.283145,64269.204933,10570.705442,110.628646,146492.612152,5497.406027,5119.751048,31845.622677,604.787174,40608.416174,2583.845140,22983.395935,59655.932199,833.490772,1.000000,0.000000,0.000000,0.000000,136.000000,235.000000,1.501999,2.473427,24.566977,70.533586,62.250000,20.757839,670.264508,1.000000,2.000000,0.000000,2.000000,12.000000,0.000000,0.000000,0.000000,0.866835,62.702039,40.123205,46.641038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,802.823914,6.000000,197.790263,57269.000000,26838.000000,8.000000,20.000000,47410.807014,61505.781813,96191.403175,791.305665,73978.203554,82739.092297,152810.266658,12347.462411,BENIGN
66733.359357,1.000000,0.000000,554.972619,649.871272,149.242919,26.380199,31.555422,10.995637,128.638191,21.326698,25.466296,26.891951,929.298620,10.907864,23117.413027,60992.268009,86775.180343,581.540033,53414.516831,29751.274306,8646.373404,80383.349760,640.103373,132340.598980,10361.031866,21666.526289,91917.159879,760.359512,0.000000,0.000000,0.000000,0.000000,203.000000,129.000000,3.042658,1.471867,20.779498,111.164246,55.907136,31.827037,173.929036,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014539,60.213837,47.128957,50.440823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,610.739747,11.000000,573.930417,13692.000000,22923.000000,13.000000,20.000000,24596.999296,32229.954113,109264.252880,13881.041564,93690.186015,33782.625354,175565.767025,32447.077169,PortScan
70254.716551,2.000000,0.000000,356.676644,553.267782,105.382379,3.918731,43.488637,7.417928,98.976656,30.314717,66.810796,22.148317,700.627191,42.173969,66881.118716,93203.148247,114673.697649,1253.018488,68401.181391,4922.948470,29048.961145,53664.566308,640.380747,107469.212977,35908.872487,16137.236578,94025.411107,617.840862,1.000000,0.000000,0.000000,0.000000,105.000000,146.000000,2.414529,0.549428,11.265408,133.437421,25.655217,25.778998,941.571886,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.060549,87.338085,70.259588,44.863644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,653.648780,2.000000,216.683265,29570.000000,48323.000000,9.000000,20.000000,48806.286638,49563.584746,212163.257233,12899.923728,89781.435689,69811.988804,124501.642329,17308.129170,PortScan
5116618.419491,11.000000,12.000000,222.435763,564.805521,79.525848,27.086379,69.954427,21.524711,69.199777,20.768017,32.615808,14.416935,1426.437370,6.635899,44779.924900,51739.190787,84237.057908,1240.171783,247892.376434,26322.460513,26828.318588,46689.986462,800.584417,110447.494274,14895.448986,9544.527431,33881.758190,656.564874,1.000000,0.000000,0.000000,0.000000,274.000000,207.000000,2.480160,2.204477,27.295470,147.171787,20.076166,23.511323,939.205388,0.000000,1.000000,0.000000,2.000000,11.000000,0.000000,0.000000,0.000000,0.909415,54.932446,60.098054,28.981738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,496.806651,6.000000,667.264362,10324.000000,36847.000000,6.000000,20.000000,38499.243883,39956.855671,59505.328941,12854.802884,81103.004788,46786.596592,191092.908400,12989.192071,BENIGN
41711781.526666,96.000000,3.000000,517.971161,564.163469,39.640116,23.586627,61.816288,40.341500,63.024036,16.445588,50.137932,49.282427,1204.057082,0.581365,32817.036185,13528.054215,123388.558964,871.840603,122675.537135,25382.646217,4891.388829,91595.700017,609.726794,102174.963113,4770.279838,18999.795183,85014.064350,724.669086,0.000000,1.000000,0.000000,0.000000,240.000000,181.000000,1.027860,1.535802,27.619751,133.468822,41.482559,20.500804,421.743913,0.000000,1.000000,0.000000,26.000000,14.000000,0.000000,0.000000,0.000000,1.209531,37.581474,100.988566,67.117063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,512.289721,1.000000,614.180312,51718.000000,51117.000000,10.000000,20.000000,42253.774656,55732.532810,70485.354538,10686.721494,53082.087754,76553.855089,172248.516798,11009.865017,DoS GoldenEye
3039397.187144,18.000000,4.000000,650.356926,699.217741,46.183121,20.926328,6.435927,38.728745,114.234915,22.785895,21.850220,32.178616,688.308771,5.590388,79486.814449,22534.767358,90794.158271,1745.200265,139160.629550,14702.550593,20037.402988,80309.077009,392.983367,109753.627755,16285.723336,26856.995383,112761.409145,450.748233,0.000000,0.000000,0.000000,0.000000,224.000000,257.000000,0.879297,0.574791,16.395205,58.891123,71.661281,28.004119,523.185786,0.000000,1.000000,0.000000,1.000000,13.000000,0.000000,0.000000,0.000000,0.007509,49.861582,46.859049,45.256118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,369.383286,5.000000,407.313396,39427.000000,27397.000000,7.000000,20.000000,31033.550444,29189.403234,127173.769839,12255.371293,69191.651542,106269.301467,97515.836656,22084.542546,BENIGN
6892159.556790,18.000000,2.000000,928.635573,491.841024,150.047586,22.725463,286.892093,35.678343,140.135908,10.982006,64.323582,31.478090,839.585478,6.871684,41306.780189,82082.868764,176068.696530,216.990118,192606.918998,13152.190727,984.391652,112334.042160,521.311885,87523.343741,27748.492143,20226.590058,106602.734700,300.671625,1.000000,1.000000,0.000000,0.000000,166.000000,113.000000,1.702816,1.315308,16.953618,232.500764,34.565650,6.299924,379.329715,1.000000,2.000000,0.000000,14.000000,10.000000,0.000000,0.000000,0.000000,2.295678,42.821776,82.066185,38.139273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,489.982888,5.000000,646.170292,18328.000000,8572.000000,6.000000,20.000000,36846.777177,31259.702833,106325.032388,11008.704371,95659.226003,33882.826678,126505.750456,25850.651507,Web Attack – Brute Force
5071311.667518,1130.000000,11.000000,393.618854,446.713991,162.700029,21.786915,55.182662,31.408094,21.175827,13.673964,59.501329,19.854861,130068.192751,268.254386,29109.832511,19648.830593,72141.809686,1237.094988,55956.151079,35701.567908,6497.752673,88503.688890,634.219332,17819.248567,21771.051028,12319.585817,65863.457283,238.694909,0.000000,1.000000,0.000000,0.000000,190.000000,182.000000,179.970062,1.319337,5.678727,75.012251,41.068642,21.850317,1143.151668,1.000000,120.000000,0.000000,2.000000,12.000000,0.000000,0.000000,0.000000,1.055365,53.838867,57.751234,30.340374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,372.340365,11.000000,670.128755,46986.000000,28200.000000,10.000000,20.000000,41056.887277,55163.705759,140412.180109,2894.238040,87414.292913,41055.460666,136102.011925,17690.036470,DoS Hulk
3174713.100975,14.000000,8.000000,1116.984661,235.080990,148.056958,25.213430,42.020074,32.062060,87.408961,9.460379,52.104498,21.554301,377.826931,2.417183,37963.265824,38797.657259,107177.966184,1884.795088,106365.889897,25076.364364,9574.387590,72711.552252,711.488036,81117.660225,21080.421849,20611.406974,98858.601373,563.434720,0.000000,1.000000,0.000000,0.000000,247.000000,175.000000,1.297071,1.093196,35.807847,78.251013,44.942283,26.969540,1085.530904,1.000000,1.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,0.438477,28.490948,44.635267,45.649606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,385.502266,13.000000,308.015056,37424.000000,33525.000000,8.000000,20.000000,61367.115695,24613.648206,93450.195124,16177.502319,72648.010154,52632.998244,112604.237284,17856.181814,BENIGN
